epoch,acc,loss,val_acc,val_loss
41,1.0,1.02229886597e-05,0.808080000076,1.99424322365
42,1.0,9.02637402134e-06,0.807960000019,2.02737893913
43,1.0,8.06207622085e-06,0.808040000019,2.03045560268
44,1.0,7.11669290202e-06,0.807680000019,2.0534975079
45,1.0,6.29266128883e-06,0.807640000019,2.05940637718
46,1.0,5.54420692293e-06,0.807280000095,2.08298811939
47,1.0,4.98857846131e-06,0.807440000076,2.07455579571
48,1.0,4.39830645628e-06,0.807640000076,2.07957310863
49,1.0,3.94218655012e-06,0.807360000076,2.09675906757
50,1.0,3.50383860874e-06,0.807040000019,2.12509947662
51,1.0,3.13258700797e-06,0.806920000057,2.13677533417
52,1.0,2.80020640559e-06,0.806920000019,2.14309887505
53,1.0,2.50364899548e-06,0.806920000019,2.14904194977
54,1.0,2.22746011272e-06,0.806480000019,2.16520612316
55,1.0,2.01675688557e-06,0.806600000076,2.16845661308
56,1.0,1.81026727452e-06,0.806480000019,2.18299684097
57,1.0,1.61033755925e-06,0.806480000019,2.18891223316
58,1.0,1.4440489011e-06,0.806080000057,2.21940459427
59,1.0,1.29517931131e-06,0.806040000019,2.2055254081
60,1.0,1.17076993294e-06,0.805360000019,2.24642720661
61,1.0,1.05106615646e-06,0.805760000057,2.23969376171
62,1.0,9.5546598669e-07,0.805600000019,2.24879223892
63,1.0,8.63285363303e-07,0.805440000019,2.26354391933
64,1.0,7.84072588467e-07,0.805200000057,2.27324724785
65,1.0,7.09189464133e-07,0.805160000076,2.28654607887
66,1.0,6.45324348261e-07,0.804640000019,2.29663505001
67,1.0,5.87356853662e-07,0.805120000076,2.28767835175
68,1.0,5.36788285317e-07,0.804440000019,2.31187527863
69,1.0,4.92268451981e-07,0.804320000076,2.32177192558
70,1.0,4.48338259939e-07,0.804360000076,2.31860070744
71,1.0,4.13962237537e-07,0.804080000076,2.34039612175
72,1.0,3.80453008129e-07,0.804440000076,2.34273467796
73,1.0,3.52852830474e-07,0.803880000076,2.35038247681
74,1.0,3.23904199431e-07,0.803920000019,2.36761796913
75,1.0,3.00162046333e-07,0.803520000134,2.3725292968
76,1.0,2.79782342168e-07,0.803400000076,2.37971819038
77,1.0,2.61388701656e-07,0.803560000019,2.39810322865
78,1.0,2.44969887799e-07,0.803040000134,2.38528959938
79,1.0,2.28642849652e-07,0.803040000134,2.39083633579
80,1.0,2.15977909779e-07,0.803240000076,2.41148323074
81,1.0,2.04035269353e-07,0.803200000134,2.4184953476
82,1.0,1.94002313901e-07,0.803000000134,2.41579504036
83,1.0,1.84590904073e-07,0.802800000134,2.42913889717
84,1.0,1.76166113706e-07,0.802120000076,2.45193138042
85,1.0,1.6923184385e-07,0.802760000134,2.44253344261
86,1.0,1.62776696761e-07,0.802400000076,2.45834596527
87,1.0,1.563264277e-07,0.802280000076,2.46537100998
88,1.0,1.5075518143e-07,0.802320000134,2.47117865776
89,1.0,1.4617888407e-07,0.802440000134,2.47282186413
90,1.0,1.41704072212e-07,0.802160000076,2.48724189285
91,1.0,1.38145368537e-07,0.802240000134,2.48556154678
92,1.0,1.34981002107e-07,0.801520000076,2.50427307823
93,1.0,1.32064529248e-07,0.801880000076,2.50662922478
94,1.0,1.29325619628e-07,0.801360000076,2.5193648571
95,1.0,1.27109968689e-07,0.801560000076,2.51261513634
96,1.0,1.25163538803e-07,0.801560000076,2.53226169243
97,1.0,1.23174708704e-07,0.801320000134,2.53212585625
98,1.0,1.21576528318e-07,0.801560000134,2.53907812622
99,1.0,1.20785644858e-07,0.801400000134,2.54971092133
