epoch,acc,loss,val_acc,val_loss
41,0.97778333346,0.0780854276677,0.9718,0.0959437448829
42,0.978100000095,0.0767825746973,0.9697,0.101234267616
43,0.978550000064,0.073565154924,0.9741,0.0940353173971
44,0.978650000095,0.0735055459181,0.9729,0.0947438822746
45,0.979250000127,0.0709404975394,0.9761,0.0855566365175
46,0.979233333333,0.0708408151944,0.9755,0.0902760465525
47,0.97993333346,0.0682173155477,0.9756,0.089532435739
48,0.9802,0.0677341799537,0.9764,0.0858874659806
49,0.981200000127,0.0647874851634,0.9751,0.0868003543377
50,0.981233333397,0.0646685605427,0.9771,0.0810837776586
51,0.982900000064,0.0605951758941,0.9759,0.0903961006314
52,0.982433333397,0.0602405651659,0.9722,0.0997729359135
53,0.982350000064,0.0599062850237,0.9763,0.0805957225367
54,0.983266666794,0.0572419585576,0.9698,0.110819901925
55,0.983750000032,0.0565838319302,0.9765,0.0838697153971
56,0.984033333365,0.0542977947752,0.9765,0.0884197471447
57,0.98415,0.0542113144875,0.977,0.0851873923168
58,0.983950000064,0.0543751042724,0.9781,0.0787101700921
59,0.98536666673,0.051963921538,0.9753,0.0884917023897
60,0.984566666698,0.0518271172971,0.9782,0.0814315202683
61,0.985450000127,0.050007802556,0.9791,0.0749562239453
62,0.98575,0.0483231345892,0.9773,0.080111990869
63,0.985533333333,0.0485546082248,0.9786,0.0767177241869
64,0.985933333333,0.0475540878609,0.9741,0.0930019149467
65,0.986183333333,0.0461575610111,0.9806,0.0718391992308
66,0.986483333333,0.0451646960214,0.9785,0.0736732844412
67,0.986850000127,0.0451217699091,0.9817,0.0707487941623
68,0.986983333365,0.0434631823401,0.9793,0.0717701612473
69,0.98735,0.0431850797114,0.98,0.076568113526
70,0.987200000064,0.0429975585639,0.9759,0.0857747599065
71,0.987233333397,0.0418539855108,0.979,0.0723566382386
72,0.987983333365,0.0406684633975,0.978,0.0770194987133
73,0.988383333333,0.0391731283893,0.9801,0.0711172680171
74,0.988483333333,0.0384563269044,0.9789,0.0776709092706
75,0.988483333333,0.0389490476112,0.9795,0.0743270357102
76,0.988783333397,0.0374362796863,0.9705,0.105250652089
77,0.988950000064,0.0372512593359,0.978,0.0799256919898
78,0.9893,0.0359737600795,0.9779,0.0806706583485
79,0.98885,0.0370401104699,0.9798,0.0742739608966
80,0.98973333346,0.034348429019,0.9745,0.0929433023155
81,0.989633333397,0.0348565989196,0.9786,0.0742782015253
82,0.989300000064,0.0349294988304,0.9789,0.0776126252599
83,0.98983333346,0.0333003419414,0.9774,0.0802798239194
84,0.990050000064,0.0333319613809,0.9808,0.073752235168
85,0.990116666667,0.0327219690035,0.979,0.0723112117514
86,0.990683333333,0.0311378339907,0.9823,0.0677920542002
87,0.990433333397,0.0318750810852,0.9813,0.0729263444927
88,0.990400000064,0.0321048231088,0.9798,0.0763023790404
89,0.991200000127,0.0297362774355,0.9808,0.0752108312666
90,0.991550000064,0.0291770299812,0.981,0.0721544556666
91,0.991316666794,0.0293222184628,0.9797,0.0771036455205
92,0.99091666673,0.0302161939343,0.9784,0.0802993342809
93,0.991683333365,0.0287937854792,0.9807,0.0727603403114
94,0.991466666698,0.0282352282939,0.9796,0.0795711288013
95,0.991633333333,0.0276330589617,0.9819,0.0706907098304
96,0.992066666667,0.0260568115932,0.9795,0.0786817277864
97,0.992483333397,0.0261087743367,0.9775,0.0859005797118
98,0.99241666673,0.0261226324173,0.9809,0.0761926950954
99,0.992783333333,0.0242884558178,0.9818,0.0700099675704
