epoch,acc,loss,val_acc,val_loss
0,0.776120000038,0.451967163935,0.845040000076,0.358657731724
1,0.903600000134,0.249209756966,0.843480000134,0.372000302515
2,0.935040000038,0.17831012187,0.836400000076,0.407408539162
3,0.952680000038,0.137156254883,0.828840000019,0.488172471228
4,0.960959999943,0.113271544125,0.819320000057,0.555343159504
5,0.976199999943,0.0737330724859,0.823400000134,0.597877491159
6,0.98444,0.0511167802024,0.820920000057,0.642577140789
7,0.978360000019,0.0646285637426,0.815720000134,0.617158388634
8,0.986000000057,0.0440913191414,0.819720000134,0.737686367302
9,0.98844,0.0361654703075,0.811880000095,0.794730342121
10,0.981800000019,0.0519838600898,0.804800000095,0.611338420162
11,0.988879999981,0.038525436641,0.814519999981,0.803115726299
12,0.989760000038,0.0327720564914,0.810800000095,0.920345056248
13,0.988439999981,0.035169971844,0.810360000095,0.966679701271
14,0.991399999981,0.025684753685,0.809360000076,1.01212997293
15,0.974279999981,0.0732090234613,0.812320000095,0.881871334648
16,0.99468,0.0180968674359,0.813240000134,0.904139867992
17,0.99804,0.00804141057588,0.811240000038,1.11901518345
18,0.99844,0.00657074019874,0.809840000057,1.23920395069
19,0.99664,0.0135101273066,0.809640000038,1.20133305782
20,0.99028,0.0320360419948,0.805160000076,1.04741034792
21,0.992559999943,0.0248558804673,0.809600000038,0.982337286396
22,0.99604,0.013020865467,0.808960000057,1.01386180382
23,0.99664,0.0108680143688,0.809120000038,1.26724736546
24,0.99804,0.00833778547995,0.811360000095,1.29334036736
25,0.9974,0.00892990870237,0.802360000076,1.13309614037
26,0.99468,0.0175692959372,0.809640000134,1.07285961876
27,0.996599999981,0.014346159557,0.805280000095,1.34564726223
28,0.9928,0.0228769004171,0.805240000095,1.06450089205
29,0.9948,0.0174844763,0.808400000038,1.18511625351
30,0.99576,0.0150818698895,0.807480000057,1.33456388294
31,0.99764,0.00947814338699,0.803959999981,1.32489126865
32,0.99656,0.0129764725714,0.804600000057,1.15853221272
33,0.99816,0.00662509310983,0.810240000076,1.28137620846
34,0.99752,0.00944260473482,0.804960000114,1.41549911278
35,0.99916,0.00345650692947,0.801680000076,1.18912419189
36,0.98812,0.0367044726479,0.8014,1.11915704372
37,0.995839999943,0.0152531479591,0.799320000019,1.04821152702
38,0.99812,0.007478899073,0.81068,1.17641013199
39,0.99868,0.00529544726267,0.80908,1.41908987259
40,0.99808,0.00663620462839,0.807919999962,1.37495409771
41,0.99988,0.00129581627404,0.804080000134,1.3431059
42,0.99952,0.00257279189432,0.807839999962,1.47109056686
43,0.99872,0.00461404558063,0.789800000095,1.3546138443
44,0.99512,0.0168565343892,0.798239999924,1.67472317211
45,0.99676,0.0117308095474,0.807960000095,1.48253488914
46,0.999,0.00504747748759,0.805080000019,1.31854970432
47,0.99904,0.00352134619549,0.805960000076,1.6963631398
48,0.99988,0.00119082088353,0.807240000114,1.53052782166
49,0.99996,0.000803725589616,0.808160000114,1.62147193256
50,0.99996,0.000745438297077,0.809240000114,1.70076295647
51,0.99996,0.000721221440494,0.809160000114,1.71686951134
52,0.99996,0.000704173157368,0.809120000114,1.74881588413
53,0.99996,0.000693970324406,0.809160000114,1.7866259156
54,0.99996,0.00068495696646,0.808960000114,1.81311466766
55,0.99996,0.000678842816396,0.809040000114,1.82998661938
56,0.99996,0.00067361183845,0.808720000114,1.85108446171
57,0.99996,0.0006693822418,0.808960000114,1.86928227974
58,0.99996,0.000665872397634,0.808399999962,1.90212588909
59,0.99996,0.00066318884161,0.808880000114,1.8961707312
60,0.99996,0.000660714671158,0.808239999962,1.925454179
61,0.99996,0.000658722532767,0.808359999962,1.9387269923
62,0.99996,0.000657013903365,0.808399999962,1.94999228882
63,0.99996,0.0006554846947,0.807799999962,1.97476907795
