epoch,acc,loss,val_acc,val_loss
0,0.797040000095,0.425820511351,0.851520000134,0.339429402618
1,0.911640000095,0.230719898853,0.846920000076,0.362546628094
2,0.945360000038,0.151130328183,0.832200000134,0.440538379269
3,0.966200000057,0.096511393652,0.832600000019,0.485347288694
4,0.97564,0.0698182143712,0.820200000019,0.733596720562
5,0.98336,0.0480793139464,0.826120000076,0.784475086365
6,0.988959999943,0.0352064028478,0.822600000038,0.705871023159
7,0.98712,0.0378167768002,0.814680000019,0.702592475963
8,0.991479999981,0.025860047766,0.819920000038,0.762785512047
9,0.992199999943,0.0231556661606,0.823800000076,1.00927131058
10,0.99768,0.00832357655644,0.819240000019,1.05687285706
11,0.99464,0.0162753761817,0.821040000019,1.12934136383
12,0.98816,0.0352147985905,0.818520000019,1.01233888371
13,0.99564,0.0145037009344,0.821680000095,0.836730737
14,0.996,0.0136895209944,0.816280000038,0.886835888119
15,0.99648,0.0113914861778,0.820080000076,1.19921865696
16,0.99676,0.0105833442344,0.824720000076,1.05001402779
17,0.99764,0.00787790033102,0.824600000076,1.11976449196
18,0.99736,0.00994641527996,0.824520000076,1.05052144058
19,0.99856,0.00529705480703,0.823240000076,1.26148795506
20,0.99868,0.00420716576066,0.814200000038,1.37918354069
21,0.994399999943,0.0160708404047,0.824240000076,1.00318896793
22,0.99596,0.0126095331444,0.823120000076,1.08401153934
23,0.99876,0.00503217188134,0.823840000076,1.10199000355
24,0.99936,0.00269176744837,0.823280000076,1.25447075165
25,0.99788,0.00844511150286,0.823320000038,1.04253278603
26,0.99844,0.00466595876023,0.821000000076,1.23541009285
27,0.99708,0.0106181282138,0.824640000134,1.07760755745
28,0.99876,0.00493643156581,0.819160000095,1.03831951332
29,0.999,0.0029614186969,0.824240000076,1.27449338955
30,0.99808,0.00664502440004,0.817360000057,1.06058395844
31,0.99856,0.00590136805609,0.814000000134,1.1616667486
32,0.993559999943,0.0197404984774,0.820720000134,1.01615457785
33,0.99764,0.00765288344175,0.820560000134,1.17061326851
34,0.99924,0.00282549263349,0.815560000076,1.06110010014
35,0.9994,0.00313176871069,0.814600000134,1.02007947029
36,0.9988,0.0043904626082,0.821200000134,1.16280100365
37,0.99984,0.000850784184933,0.812600000076,1.33777644188
38,0.99964,0.00119185788887,0.821880000095,1.33305323875
39,1.0,0.000115805334167,0.822280000134,1.38889092785
40,1.0,5.33220821869e-05,0.822120000134,1.45188535892
41,1.0,3.75819014595e-05,0.822160000134,1.49317677368
42,1.0,2.91044072941e-05,0.821640000134,1.52474972034
43,1.0,2.35922656371e-05,0.821680000134,1.55349851913
44,1.0,1.95490464089e-05,0.821640000134,1.57665746254
45,1.0,1.64628738815e-05,0.821600000134,1.59712706116
46,1.0,1.39928662498e-05,0.821360000134,1.6205737933
47,1.0,1.20122223627e-05,0.821400000134,1.63917304131
48,1.0,1.03700773415e-05,0.821400000134,1.65765744225
49,1.0,8.9850591094e-06,0.820960000134,1.67893150288
50,1.0,7.83301083167e-06,0.820720000134,1.69469764484
51,1.0,6.85639326373e-06,0.820600000134,1.71229604
52,1.0,6.02404311481e-06,0.820600000134,1.72826100708
53,1.0,5.29185046005e-06,0.820240000134,1.74484539165
54,1.0,4.67517572517e-06,0.820120000134,1.76070996506
55,1.0,4.13847869757e-06,0.820320000134,1.77529703331
56,1.0,3.65638832856e-06,0.820000000134,1.7910631284
57,1.0,3.24244741467e-06,0.820000000134,1.80628356152
58,1.0,2.87958647823e-06,0.819680000134,1.82349465019
59,1.0,2.54521258499e-06,0.819560000134,1.8344151733
60,1.0,2.27317399826e-06,0.819360000134,1.85001766487
61,1.0,2.02128799174e-06,0.819200000134,1.86693453888
62,1.0,1.80491097e-06,0.819160000134,1.87703710831
63,1.0,1.6133441304e-06,0.818960000134,1.89043462669
64,1.0,1.44177368129e-06,0.818920000134,1.90701464077
65,1.0,1.29010042636e-06,0.818880000134,1.91800557831
66,1.0,1.15685376893e-06,0.818760000134,1.93370278381
67,1.0,1.03884480532e-06,0.818760000134,1.94221726498
68,1.0,9.33719996037e-07,0.818480000134,1.95889484737
69,1.0,8.4008378868e-07,0.818640000134,1.97166460945
70,1.0,7.5789529641e-07,0.818480000134,1.98341797451
71,1.0,6.8409431618e-07,0.818280000134,1.99431708622
72,1.0,6.19332031893e-07,0.818200000134,2.00600123356
73,1.0,5.61157086377e-07,0.818080000134,2.01663356087
74,1.0,5.08907978333e-07,0.818120000134,2.02874171432
75,1.0,4.63358880952e-07,0.818200000134,2.04326224358
76,1.0,4.23738573263e-07,0.818160000134,2.05225664116
77,1.0,3.87333886056e-07,0.818160000134,2.06265259491
78,1.0,3.55623897958e-07,0.818280000134,2.07273135757
79,1.0,3.27535364086e-07,0.818280000134,2.08261320068
80,1.0,3.01781633643e-07,0.818160000134,2.09718815243
81,1.0,2.79614274682e-07,0.818200000134,2.10651508476
82,1.0,2.60206990697e-07,0.818280000134,2.1157881424
83,1.0,2.42709625084e-07,0.818320000134,2.12391680279
84,1.0,2.27125913225e-07,0.818200000134,2.13410932121
85,1.0,2.13203616941e-07,0.817880000134,2.14593709579
86,1.0,2.01153570924e-07,0.818120000134,2.15312217918
87,1.0,1.90426570639e-07,0.818040000134,2.16325691288
88,1.0,1.80859307952e-07,0.818120000134,2.17181553188
89,1.0,1.72497624008e-07,0.817920000134,2.18091086418
90,1.0,1.64878088017e-07,0.817680000134,2.18950255684
91,1.0,1.5823484237e-07,0.817720000134,2.19978035397
92,1.0,1.52428700253e-07,0.817680000134,2.20865594105
93,1.0,1.47231319456e-07,0.817760000134,2.21608613632
94,1.0,1.42672014872e-07,0.817720000134,2.22545602386
95,1.0,1.38700022198e-07,0.817560000134,2.23368411369
96,1.0,1.35058757703e-07,0.817360000134,2.2379193362
97,1.0,1.3187271491e-07,0.817440000134,2.24770887955
98,1.0,1.2911923614e-07,0.817480000134,2.25432844368
99,1.0,1.26636229425e-07,0.817240000134,2.26497470688
